dataset1,dataset2, dataset1Cardinality, dataset2Cardinality, dataset1GridNPartitions, dataset2GridNPartitions,resultSJSize,selectivity, BNLJMBRTests, BNLJjobsTimes, BNLJjobsTimesRelStdDev, BNLJsizeJoins, BNLJsizeJoinsRelStdDev,PBSMMBRTests, PBSMjobsTimes, PBSMjobsTimesRelStdDev, PBSMsizeJoins, PBSMsizeJoinsRelStdDev,DJMBRTests, DJjobsTimes, DJjobsTimesRelStdDev, DJsizeJoins, DJsizeJoinsRelStdDev,REPJMBRTests, REPJjobsTimes, REPJjobsTimesRelStdDev, REPJsizeJoins, REPJsizeJoinsRelStdDev,Smallest cardinality,Class
parks-00404_r717.csv,lakes-00404_r717.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r718.csv,lakes-00404_r718.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r719.csv,lakes-00404_r719.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r720.csv,lakes-00404_r720.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r721.csv,lakes-00404_r721.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r722.csv,lakes-00404_r722.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r723.csv,lakes-00404_r723.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r724.csv,lakes-00404_r724.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r725.csv,lakes-00404_r725.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r726.csv,lakes-00404_r726.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r727.csv,lakes-00404_r727.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r728.csv,lakes-00404_r728.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r729.csv,lakes-00404_r729.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r730.csv,lakes-00404_r730.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r731.csv,lakes-00404_r731.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r732.csv,lakes-00404_r732.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r733.csv,lakes-00404_r733.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r734.csv,lakes-00404_r734.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r735.csv,lakes-00404_r735.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r736.csv,lakes-00404_r736.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r737.csv,lakes-00404_r737.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r738.csv,lakes-00404_r738.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r739.csv,lakes-00404_r739.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r740.csv,lakes-00404_r740.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r741.csv,lakes-00404_r741.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r742.csv,lakes-00404_r742.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r743.csv,lakes-00404_r743.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r744.csv,lakes-00404_r744.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r745.csv,lakes-00404_r745.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r746.csv,lakes-00404_r746.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r747.csv,lakes-00404_r747.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r748.csv,lakes-00404_r748.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r749.csv,lakes-00404_r749.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r750.csv,lakes-00404_r750.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r751.csv,lakes-00404_r751.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r752.csv,lakes-00404_r752.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r753.csv,lakes-00404_r753.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r754.csv,lakes-00404_r754.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r755.csv,lakes-00404_r755.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r756.csv,lakes-00404_r756.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r757.csv,lakes-00404_r757.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r758.csv,lakes-00404_r758.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r759.csv,lakes-00404_r759.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r760.csv,lakes-00404_r760.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r761.csv,lakes-00404_r761.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r762.csv,lakes-00404_r762.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r763.csv,lakes-00404_r763.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r764.csv,lakes-00404_r764.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r765.csv,lakes-00404_r765.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r766.csv,lakes-00404_r766.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r767.csv,lakes-00404_r767.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r768.csv,lakes-00404_r768.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r769.csv,lakes-00404_r769.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r770.csv,lakes-00404_r770.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r771.csv,lakes-00404_r771.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r772.csv,lakes-00404_r772.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r773.csv,lakes-00404_r773.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r774.csv,lakes-00404_r774.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r775.csv,lakes-00404_r775.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r776.csv,lakes-00404_r776.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r777.csv,lakes-00404_r777.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r778.csv,lakes-00404_r778.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r779.csv,lakes-00404_r779.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r780.csv,lakes-00404_r780.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r781.csv,lakes-00404_r781.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r782.csv,lakes-00404_r782.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r783.csv,lakes-00404_r783.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r784.csv,lakes-00404_r784.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r785.csv,lakes-00404_r785.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r786.csv,lakes-00404_r786.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r787.csv,lakes-00404_r787.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r788.csv,lakes-00404_r788.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r789.csv,lakes-00404_r789.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r790.csv,lakes-00404_r790.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r791.csv,lakes-00404_r791.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r792.csv,lakes-00404_r792.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r793.csv,lakes-00404_r793.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r794.csv,lakes-00404_r794.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r795.csv,lakes-00404_r795.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r796.csv,lakes-00404_r796.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r797.csv,lakes-00404_r797.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r798.csv,lakes-00404_r798.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r799.csv,lakes-00404_r799.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r800.csv,lakes-00404_r800.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r801.csv,lakes-00404_r801.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r802.csv,lakes-00404_r802.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r803.csv,lakes-00404_r803.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r804.csv,lakes-00404_r804.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r805.csv,lakes-00404_r805.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r806.csv,lakes-00404_r806.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r807.csv,lakes-00404_r807.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r808.csv,lakes-00404_r808.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r809.csv,lakes-00404_r809.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r810.csv,lakes-00404_r810.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r811.csv,lakes-00404_r811.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r812.csv,lakes-00404_r812.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r813.csv,lakes-00404_r813.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r814.csv,lakes-00404_r814.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r815.csv,lakes-00404_r815.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r816.csv,lakes-00404_r816.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r817.csv,lakes-00404_r817.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r818.csv,lakes-00404_r818.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r819.csv,lakes-00404_r819.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r820.csv,lakes-00404_r820.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r821.csv,lakes-00404_r821.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r822.csv,lakes-00404_r822.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r823.csv,lakes-00404_r823.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r824.csv,lakes-00404_r824.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r825.csv,lakes-00404_r825.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r826.csv,lakes-00404_r826.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r827.csv,lakes-00404_r827.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r828.csv,lakes-00404_r828.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r829.csv,lakes-00404_r829.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r830.csv,lakes-00404_r830.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r831.csv,lakes-00404_r831.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r832.csv,lakes-00404_r832.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r833.csv,lakes-00404_r833.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r834.csv,lakes-00404_r834.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r835.csv,lakes-00404_r835.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r836.csv,lakes-00404_r836.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r837.csv,lakes-00404_r837.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r838.csv,lakes-00404_r838.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r839.csv,lakes-00404_r839.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r840.csv,lakes-00404_r840.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r841.csv,lakes-00404_r841.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r842.csv,lakes-00404_r842.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r843.csv,lakes-00404_r843.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r844.csv,lakes-00404_r844.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r845.csv,lakes-00404_r845.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r846.csv,lakes-00404_r846.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r847.csv,lakes-00404_r847.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r848.csv,lakes-00404_r848.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00404_r849.csv,lakes-00404_r849.csv,57,26,1,1,30,0.020242915,0,0,0,0,0,2891,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8
parks-00343.csv,lakes-00343.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
parks-00343_r850.csv,lakes-00343_r850.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
parks-00343_r851.csv,lakes-00343_r851.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
parks-00343_r852.csv,lakes-00343_r852.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
parks-00343_r853.csv,lakes-00343_r853.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
parks-00343_r854.csv,lakes-00343_r854.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
parks-00343_r855.csv,lakes-00343_r855.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
parks-00343_r856.csv,lakes-00343_r856.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
parks-00343_r857.csv,lakes-00343_r857.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
parks-00343_r858.csv,lakes-00343_r858.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
parks-00343_r859.csv,lakes-00343_r859.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
parks-00343_r860.csv,lakes-00343_r860.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
parks-00343_r861.csv,lakes-00343_r861.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
parks-00343_r862.csv,lakes-00343_r862.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
parks-00343_r863.csv,lakes-00343_r863.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
parks-00343_r864.csv,lakes-00343_r864.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
parks-00343_r865.csv,lakes-00343_r865.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
parks-00343_r866.csv,lakes-00343_r866.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
parks-00343_r867.csv,lakes-00343_r867.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
parks-00343_r868.csv,lakes-00343_r868.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
parks-00343_r869.csv,lakes-00343_r869.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
parks-00343_r870.csv,lakes-00343_r870.csv,25,29,1,1,25,0.034482759,0,0,0,0,0,3084,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
